r,Nesar,28,,32.81768,50.424258
ir,sar bud,Sar Bud,35,,36.727605,50.97396
ir,sarbug,Sarbug,04,,26.1933,60.5964
ir,sar bug,Sar Bug,04,,26.1933,60.5964
ir,sarbuk,Sarbuk,04,,26.1933,60.5964
ir,sar burak-e ah,Sar Burak-e Ah,26,,35.7568,51.9645
ir,sarbura,Sarbura,35,,36.351397,52.565158
ir,sar bura,Sar Bura,35,,36.351397,52.565158
ir,sarbuzam,Sarbuzam,15,,32.057778,49.821389
ir,sarchaghan gorazi,Sarchaghan Gorazi,11,,27.1863,57.3342
ir,sar chahan,Sar Chahan,11,,27.5097,56.6392
ir,sarchahan,Sarchahan,11,,27.7509,56.5841
ir,sar chahan,Sar Chahan,11,,28.0688,55.8806
ir,sar chaharmeh,Sar Chaharmeh,05,,30.7969,50.498
ir,sar chah-e khoshab,Sar Chah-e Khoshab,15,,32.7953,48.3625
ir,sar chah-e shur,Sar Chah-e Shur,41,,32.216611,58.905387
ir,sar chah-e tazian,Sar Chah-e Tazian,41,,33.018495,59.560523
ir,sar chah,Sar Chah,03,,31.997179,50.526916
ir,sar chah,Sar Chah,04,,26.3871,59.8727
ir,sar chah,Sar Chah,11,,27.8727,56.5199
ir,sar chah,Sar Chah,15,,32.8019,48.3593
ir,sar chah,Sar Chah,41,,32.265171,58.878504
ir,sar chah,Sar Chah,42,,36.541598,58.411203
ir,sar chah shoor,Sar Chah Shoor,41,,32.216611,58.905387
ir,sar chah shur,Sar Chah Shur,41,,32.216611,58.905387
ir,sarchak-e dadabad-e `olya,Sarchak-e Dadabad-e `Olya,23,,33.2941,48.2075
ir,sarchak-e hajjiabad,Sarchak-e Hajjiabad,35,,36.301994,52.881625
ir,sarchak va hajiabad,Sarchak Va Hajiabad,35,,36.301994,52.881625
ir,sarchak va hajjiabad,Sarchak Va Hajjiabad,35,,36.301994,52.881625
ir,sar chal-e pa'in,Sar Chal-e Pa'in,05,,30.988965,51.161454
ir,sar chaleshk,Sar Chaleshk,35,,36.006458,53.080703
ir,sar chal,Sar Chal,05,,30.770786,51.482719
ir,sarchal,Sarchal,05,,30.769722,51.505833
ir,sar chal,Sar Chal,34,,34.1549,49.1229
ir,sar chamand,Sar Chamand,26,,35.789422,52.839642
ir,sarchaman,Sarchaman,13,,34.5919,47.1536
ir,sarcham-e bala,Sarcham-e Bala,36,,37.1461,47.968
ir,sarcham-e deh harun,Sarcham-e Deh Harun,10,,33.823106,45.957555
ir,sarchameh sar,Sarchameh Sar,08,,37.1222,49.0251
ir,sarcham-e `olya,Sarcham-e `Olya,36,,37.1461,47.968
ir,sarcham-e pa'in,Sarcham-e Pa'in,36,,37.1225,47.9109
ir,sar cham-e sofla,Sar Cham-e Soflá,13,,34.1217,46.9411
ir,sarcham-e sofla,Sarcham-e Soflá,36,,37.1225,47.9109
ir,sarchamlu,Sarchamlu,10,,33.7968,46.0114
ir,sar chammag,Sar Chammag,04,,26.7973,62.7367
ir,sarcham pa'in,Sarcham Pa'in,36,,37.1225,47.9109
ir,sar cham,Sar Cham,10,,33.7331,47.2235
ir,sarcham,Sarcham,10,,33.792828,45.996911
ir,sar cham,Sar Cham,16,,34.7604,46.8659
ir,sar cham,Sar Cham,36,,37.1225,47.9109
ir,sarcham,Sarcham,40,,31.910614,54.364209
ir,sar chaqa,Sar Chaqa,23,,33.9701,48.9652
ir,sar chaqa,Sar Chaqa,28,,31.635483,51.5321
ir,sarchashmah,Sarchashmah,33,,37.8756,47.0509
ir,sar chashmeh,Sar Chashmeh,08,,37.154052,50.084163
ir,sar chashmeh,Sar Chashmeh,15,,31.309722,49.581667
ir,sar chashmeh,Sar Chashmeh,16,,34.7604,46.8659
ir,sar chashmeh,Sar Chashmeh,22,,28.13,51.914722
ir,sar chashmeh,Sar Chashmeh,33,,37.8756,47.0509
ir,sar chashmeh,Sar Chashmeh,42,,35.701207,60.380113
ir,sar chashmeh,Sar Chashmeh,43,,37.1325,57.764907
ir,sar chashm,Sar Chashm,16,,34.7604,46.8659
ir,sar chat,Sar Chat,05,,31.131298,50.488203
ir,sar chat,Sar Chat,15,,31.935956,49.992884
ir,sarchava,Sarchava,01,,36.0883,45.414
ir,sarchaveh,Sarchaveh,01,,36.6265,46.3963
ir,sarchay,Sarchay,13,,34.763889,46.244444
ir,sar chehel-e bala,Sar Chehel-e Bala,42,,35.105,59.497778
ir,sar chehel-e pa'in,Sar Chehel-e Pa'in,42,,35.104878,59.497641
ir,sarcheh,Sarcheh,05,,31.07994,50.45035
ir,sar chel-e bala,Sar Chel-e Bala,42,,35.119371,59.507233
ir,sar cheleh,Sar Cheleh,13,,33.9633,46.2742
ir,sarcheleh varegah-e `olya,Sarcheleh Varegah-e `Olya,13,,33.9633,46.2742
ir,sarcheleh varegah-e sofla,Sarcheleh Varegah-e Sofla,13,,33.9594,46.27
ir,sarchelenti,Sarchelenti,04,,26.513611,61.420278
ir,sar chel-e pa'in,Sar Chel-e Pa'in,42,,35.104878,59.497641
ir,sar chelleh,Sar Chelleh,13,,33.9633,46.2742
ir,sarchenar,Sarchenar,01,,36.88,46.1051
ir,sar chenar,Sar Chenar,01,,36.88,46.1051
ir,sar chenar,Sar Chenar,05,,30.872637,51.126035
ir,sar cheqa bala,Sar Cheqa Bala,28,,31.635483,51.5321
ir,sar cheqa `olya,Sar Cheqa `Olya,28,,31.635483,51.5321
ir,sar cheqa pa'in,Sar Cheqa Pa'in,28,,31.641163,51.535826
ir,sar cheqa,Sar Cheqa,13,,34.2327,46.2325
ir,sar cheqeh,Sar Cheqeh,13,,34.2327,46.2325
ir,sar cheshmeh berashk,Sar Cheshmeh Berashk,42,,35.701207,60.380113
ir,sar cheshmeh,Sar Cheshmeh,01,,36.366667,45.25
ir,sar cheshmeh,Sar Cheshmeh,03,,32.056512,50.302475
ir,sar cheshmeh,Sar Cheshmeh,04,,28.5952,60.9489
ir,sar cheshmeh,Sar Cheshmeh,07,,28.4023,53.1572
ir,sar cheshmeh,Sar Cheshmeh,08,,37.154052,50.084163
ir,sarcheshmeh,Sarcheshmeh,11,,27.9321,56.6845
ir,sar cheshmeh,Sar Cheshmeh,15,,31.309722,49.581667
ir,sar cheshmeh,Sar Cheshmeh,16,,34.7604,46.8659
ir,sar cheshmeh,Sar Cheshmeh,22,,28.13,51.914722
ir,sarcheshmeh,Sarcheshmeh,23,,33.437,47.6247
ir,sar cheshmeh,Sar Cheshmeh,28,,32.557433,50.31232
ir,sar cheshmeh,Sar Cheshmeh,29,,29.248841,57.217962
ir,sarcheshmeh,Sarcheshmeh,29,,28.95,57.9
ir,sar cheshmeh,Sar Cheshmeh,33,,37.8756,47.0509
ir,sarcheshmeh,Sarcheshmeh,34,,35.45,50.566667
ir,sar cheshmeh,Sar Cheshmeh,35,,36.507377,52.997171
ir,sar cheshmeh,Sar Cheshmeh,37,,37.283333,55.466667
ir,sar cheshmeh,Sar Cheshmeh,40,,31.758056,53.856667
ir,sar cheshmeh,Sar Cheshmeh,42,,35.701207,60.380113
ir,sarcheshmeh,Sarcheshmeh,42,,36.5,60.133333
ir,sar cheshmeh,Sar Cheshmeh,43,,37.536772,57.492456
ir,sarcheshmeh-ye kabud,Sarcheshmeh-ye Kabud,23,,33.9982,47.9672
ir,sar cheshmeh-ye karat,Sar Cheshmeh-ye Karat,42,,34.533333,60.533333
ir,sar cheshmeh-ye mohammad sadeq,Sar Cheshmeh-ye Mohammad Sadeq,10,,33.95,46.3
ir,sar cheshmeh-ye `olya,Sar Cheshmeh-ye `Olya,15,,31.297075,49.595755
ir,sar cheshmeh-ye sofla,Sar Cheshmeh-ye Soflá,15,,31.307934,49.579692
ir,sarcheshmeh-ye sofla,Sarcheshmeh-ye Soflá,23,,33.437,47.6247
ir,sarcheshmeh-ye talkhab,Sarcheshmeh-ye Talkhab,15,,31.95,49.916667
ir,sar cheshmeh zarach,Sar Cheshmeh Zarach,40,,31.986536,54.260283
ir,sar chid-e pa'in,Sar Chid-e Pa'in,29,,30.517388,57.214198
ir,sar chil-e pa'in,Sar Chil-e Pa'in,29,,30.517388,57.214198
ir,sarchil jalabi,Sarchil Jalabi,11,,27.342,56.6673
ir,sarchil jallabi,Sarchil Jallabi,11,,27.342,56.6673
ir,sarchil pa'in,Sarchil Pa'in,29,,30.517388,57.214198
ir,sar chimeh,Sar Chimeh,33,,38.6552,46.6082
ir,sarchin,Sarchin,16,,34.9934,46.8378
ir,sarchinu bala,Sarchinu Bala,29,,30.4327,55.3002
ir,sarchinu sofla,Sarchinu Sofla,29,,30.437,55.3139
ir,sarchinu-ye `olya,Sarchinu-ye `Olya,29,,30.4327,55.3002
ir,sarchi,Sarchi,16,,34.9934,46.8378
ir,sar choga bala,Sar Choga Bala,28,,31.635483,51.5321
ir,sar chogha chalab zard,Sar Chogha Chalab Zard,10,,33.6367,46.8477
ir,sarchogha pa'in,Sarchogha Pa'in,28,,31.641163,51.535826
ir,sar chogha,Sar Chogha,23,,33.9701,48.9652
ir,sar chol,Sar Chol,23,,33.3262,48.5836
ir,sar choluskan-e `olya,Sar Choluskan-e `Olya,10,,33.7949,47.3999
ir,sar choluskan-e sofla,Sar Choluskan-e Sofla,10,,33.783333,47.433333
ir,sar choqa chalab zard,Sar Choqa Chalab Zard,10,,33.6367,46.8477
ir,sar choqa karand,Sar Choqa Karand,13,,34.2327,46.2325
ir,sar choqa,Sar Choqa,23,,33.9701,48.9652
ir,sar choqa-ye bala,Sar Choqa-ye Bala,23,,34.116667,47.9
ir,sarchub,Sarchub,04,,27.427726,60.82276
ir,sar chub,Sar Chub,44,,35.8256,51.0322
ir,sar chul-e nushabad,Sar Chul-e Nushabad,23,,33.3262,48.5836
ir,sar chunos khan,Sar Chunos Khan,10,,33.7949,47.3999
ir,sarchuqah,Sarchuqah,23,,33.9701,48.9652
ir,sarda'at,Sarda'at,15,,31.556111,50.318333
ir,sardab aramaneh,Sardab Aramaneh,33,,38.816667,46.55
ir,sardaba,Sardaba,33,,38.5078,45.8105
ir,sardab bala,Sardab Bala,28,,32.803647,50.058482
ir,sardab-e bala,Sardab-e Bala,28,,32.803647,50.058482
ir,sardabeh,Sardabeh,32,,38.2832,48.0359
ir,sardabeh,Sardabeh,33,,38.5078,45.8105
ir,sardab-e `olya,Sardab-e `Olya,28,,32.803647,50.058482
ir,sardab-e pa'in,Sardab-e Pa'in,28,,32.8258,50.059096
ir,sardab-e seyfur,Sardab-e Seyfur,15,,32.080278,49.786667
ir,sardab-e sofla,Sardab-e Sofla,28,,32.8258,50.059096
ir,sardab khani,Sardab Khani,08,,37.1067,49.3617
ir,sard abrood,Sard Abrood,35,,36.686315,51.39422
ir,sardabrud,Sardabrud,07,,30.155278,51.909444
ir,sardab rud,Sardab Rud,35,,36.686315,51.39422
ir,sardab,Sardab,04,,26.673133,61.459605
ir,sardab,Sardab,07,,29.459,54.4484
ir,sard ab,Sard Ab,08,,36.962146,49.882707
ir,sardab,Sardab,15,,32.080278,49.786667
ir,sardab,Sardab,16,,35.8365,45.8175
ir,sardab,Sardab,28,,32.803647,50.058482
ir,sardab,Sardab,33,,38.816667,46.55
ir,sard ab,Sard Ab,35,,36.546,51.058
ir,sardab,Sardab,36,,36.7603,48.9287
ir,sardab,Sardab,42,,33.365426,59.726483
ir,sardab,Sardab,43,,37.829655,57.897843
ir,sardag,Sardag,15,,32.056389,49.665
ir,sar dahaneh,Sar Dahaneh,11,,27.9207,56.4012
ir,sar dahaneh,Sar Dahaneh,29,,28.8355,58.0896
ir,sar dahaneh-ye meymand,Sar Dahaneh-ye Meymand,11,,27.966,56.3357
ir,sardaha,Sardaha,33,,37.8313,47.4414
ir,sardahat-e bala,Sardahat-e Bala,36,,37.013,48.0964
ir,sardahi,Sardahi,15,,31.4816,49.0405
ir,sar dahi,Sar Dahi,15,,31.4816,49.0405
ir,sar dahi,Sar Dahi,15,,31.4816,49.0405
ir,sardahuni-ye viznah,Sardahuni-ye Viznah,08,,38.2319,48.775
ir,sar daj,Sar Daj,04,,25.586939,60.857807
ir,sar dak,Sar Dak,04,,27.423889,62.769444
ir,sar dak,Sar Dak,29,,28.1432,57.5978
ir,sardali,Sardali,32,,38.1353,48.2886
ir,sardamaneh,Sardamaneh,29,,30.510364,56.940044
ir,sardangan,Sardangan,11,,27.366667,56.849722
ir,sardang-e komiz,Sardang-e Komiz,11,,27.3883,57.2282
ir,sardan,Sardan,04,,26.673133,61.459605
ir,sardan,Sardan,23,,33.226111,48.339722
ir,sardan,Sardan,35,,36.5,51.083333
ir,sardan,Sardan,38,,36.6471,49.1918
ir,sardap,Sardap,04,,26.673133,61.459605
ir,sar daq,Sar Daq,42,,34.7865,58.114828
ir,sardarabad,Sardarabad,01,,36.5901,45.9419
ir,sardarabad,Sardarabad,03,,32.439065,50.327248
ir,sardarabad,Sardarabad,09,,35.4639,48.8763
ir,sardarabad,Sardarabad,13,,34.4596,47.5354
ir,sardarabad,Sardarabad,15,,32.183333,48.416667
ir,sardarabad,Sardarabad,23,,33.3839,48.607
ir,sardarabad,Sardarabad,33,,39.0499,47.3544
ir,sardarabad,Sardarabad,34,,34.6808,49.221
ir,sardarabad,Sardarabad,35,,36.683333,51.383333
ir,sardarabad,Sardarabad,42,,36.712362,57.404396
ir,sardarabad,Sardarabad,43,,37.666667,57.566667
ir,sardarabad,Sardarabad,44,,35.732,50.771
ir,sardarah,Sardarah,11,,27.4606,56.6443
ir,sardaran,Sardaran,04,,27.121,61.685
ir,sardaraq,Sardaraq,36,,37.1572,48.0905
ir,sardara,Sardara,33,,37.8313,47.4414
ir,sardar-e bostan,Sardar-e Bostan,15,,31.791944,49.174444
ir,sardareh,Sardareh,13,,35.0479,47.6321
ir,sardareh,Sardareh,15,,32.816667,48.3
ir,sardar-e khaneh,Sardar-e Khaneh,29,,30.3421,55.1753
ir,sardar-e pa'in,Sardar-e Pa'in,44,,35.858,51.0586
ir,sardar guyeh,Sardar Guyeh,08,,36.912334,50.411572
ir,sardari,Sardari,33,,38.0261,46.1463
ir,sardar jangal-e bala,Sardar Jangal-e Bala,08,,37.2235,49.2045
ir,sardar jangal-e pa`in,Sardar Jangal-e Pa`in,08,,37.2175,49.2172
ir,sardar khaneh,Sardar Khaneh,29,,30.3421,55.1753
ir,sardar rashid mehdi-ye bakeri,Sardar Rashid Mehdi-ye Bakeri,33,,37.281389,48.265278
ir,sar darreh,Sar Darreh,01,,37.0044,45.1483
ir,sar darreh,Sar Darreh,05,,30.747788,50.708004
ir,sar darreh,Sar Darreh,09,,34.264003,48.049054
ir,sar darreh,Sar Darreh,11,,27.4606,56.6443
ir,sardarreh,Sardarreh,13,,34.7612,47.3968
ir,sar darreh,Sar Darreh,13,,34.7612,47.3968
ir,sar darreh,Sar Darreh,13,,35.0479,47.6321
ir,sar darreh,Sar Darreh,15,,31.404435,50.073184
ir,sar darreh,Sar Darreh,16,,36.0229,46.7561
ir,sar darreh,Sar Darreh,23,,33.9535,48.9155
ir,sardarreh,Sardarreh,32,,38.398889,47.463056
ir,sar darreh-ye qobadi,Sar Darreh-ye Qobadi,13,,35.0479,47.6321
ir,sardar,Sardar,04,,27.0311,61.7151
ir,sardar,Sardar,05,,31.420419,50.639215
ir,sardar,Sardar,11,,27.9309,56.5438
ir,sardar,Sardar,13,,34.1552,47.0602
ir,sar dar,Sar Dar,15,,31.404435,50.073184
ir,sar dar,Sar Dar,29,,30.616667,57
ir,sardar,Sardar,34,,35.4782,50.3112
ir,sardarud,Sardarud,33,,38.0261,46.1463
ir,sar darun,Sar Darun,09,,34.203064,48.263959
ir,sardasht chah-e hasan,Sardasht Chah-e Hasan,29,,27.87907,58.36263
ir,sardasht-e bala,Sardasht-e Bala,04,,26.536309,61.411907
ir,sardasht-e bashakerd,Sardasht-e Bashakerd,11,,26.4559,57.9028
ir,sardasht-e ebrahimabad,Sardasht-e Ebrahimabad,16,,35.0581,46.9146
ir,sar dasht-e kalus,Sar Dasht-e Kalus,05,,30.677061,51.470631
ir,sar dashtelah,Sar Dashtelah,13,,34.1951,47.2706
ir,sar dasht-e sar jangal,Sar Dasht-e Sar Jangal,04,,28.874913,60.365113
ir,sardasht-e zeydun,Sardasht-e Zeydun,15,,30.3277,50.219
ir,sar dasht,Sar Dasht,01,,36.1552,45.4788
ir,sar dasht,Sar Dasht,03,,31.384253,50.846877
ir,sar dasht,Sar Dasht,04,,26.5166,61.418845
ir,sardasht,Sardasht,04,,28.630833,60.721389
ir,sar dasht,Sar Dasht,05,,30.978268,50.566592
ir,sar dasht,Sar Dasht,07,,27.856647,55.439261
ir,sar dasht,Sar Dasht,08,,36.910441,50.442424
ir,sardasht,Sardasht,11,,26.4559,57.9028
ir,sar dasht,Sar Dasht,15,,31.394913,49.87803
ir,sardasht,Sardasht,16,,35.0581,46.9146
ir,sar dasht,Sar Dasht,23,,34.1415,47.5385
ir,sardasht,Sardasht,29,,27.877344,58.324594
ir,sar dasht,Sar Dasht,41,,33.233333,59.183333
ir,sar dasht,Sar Dasht,42,,35.627664,59.586659
ir,sardat,Sardat,15,,31.556111,50.318333
ir,sardavan,Sardavan,22,,29.0679,51.4454
ir,sar davan,Sar Davan,42,,33.365426,59.726483
ir,sar dazleh,Sar Dazleh,23,,33.166667,48.716667
ir,sardaz,Sardaz,29,,30.618959,57.004267
ir,sard borj,Sard Borj,42,,36.1743,59.4246
ir,sardehat-e bayat ja`far,Sardehat-e Bayat Ja`far,36,,36.9649,48.0357
ir,sardehat-e ja`far,Sardehat-e Ja`far,36,,36.9649,48.0357
ir,sardehat-e pa'in,Sardehat-e Pa'in,36,,36.9649,48.0357
ir,sardehat-e sheykhlar,Sardehat-e Sheykhlar,36,,37.013,48.0964
ir,sardehat-e sheykhlu,Sardehat-e Sheykhlu,36,,37.013,48.0964
ir,sardehat ja`far,Sardehat Ja`far,36,,36.9649,48.0357
ir,sardehat,Sardehat,36,,36.9649,48.0357
ir,sardehat sheykhestanlu,Sardehat Sheykhestanlu,36,,37.013,48.0964
ir,sardeh darreh,Sardeh Darreh,08,,36.752165,50.093657
ir,sardeh-e shahr deraz,Sardeh-e Shahr Deraz,04,,27.210199,60.720315
ir,sardehlaq,Sardehlaq,13,,34.5594,47.6896
ir,sar dehlaq,Sar Dehlaq,13,,34.5594,47.6896
ir,sar deh,Sar Deh,04,,28.6763,61.1511
ir,sardeh,Sardeh,08,,36.710992,50.286184
ir,sar deh,Sar Deh,42,,36.163548,58.535671
ir,sardeh,Sardeh,42,,34.363239,58.23971
ir,sar dej,Sar Dej,04,,25.587615,60.834797
ir,sardekeh-ye bala,Sardekeh-ye Bala,16,,36.0289,45.6303
ir,sardekeh-ye pa`in,Sardekeh-ye Pa`in,16,,36.0569,45.5967
ir,sardekhat,Sardekhat,36,,36.9649,48.0357
ir,sardek,Sardek,04,,27.423889,62.769444
ir,sar deli,Sar Deli,15,,31.669473,49.735646
ir,sar delli,Sar Delli,15,,31.669473,49.735646
ir,sardep,Sardep,04,,26.673133,61.459605
ir,sardestan,Sardestan,29,,29.2723,57.8862
ir,sardha,Sardha,33,,37.8313,47.4414
ir,sardiar,Sardiar,08,,36.9354,49.2967
ir,sar dik,Sar Dik,04,,27.423889,62.769444
ir,sardi,Sardi,29,,27.832557,58.265704
ir,sardi,Sardi,32,,38.7991,47.6853
ir,sardiyeh,Sardiyeh,15,,31.6014,48.1188
ir,sardkan,Sardkan,33,,38.833333,45.266667
ir,sard kuhestan,Sard Kuhestan,01,,36.2445,45.8182
ir,sard kul-e rad,Sard Kul-e Rad,23,,32.9834,48.9248
ir,sard lari,Sard Lari,32,,38.1353,48.2886
ir,sardokan-e parud,Sardokan-e Parud,04,,26.3698,61.2902
ir,sardom,Sardom,13,,34.7155,46.6821
ir,sardora,Sardora,33,,37.8313,47.4414
ir,sardorud khaneh,Sardorud Khaneh,29,,30.3421,55.1753
ir,sardov,Sardov,33,,38.816667,46.55
ir,sar dowkaneh,Sar Dowkaneh,13,,34.1694,47.2672
ir,sar dowr aqa,Sar Dowr Aqa,05,,31.048889,50.250278
ir,sard qamar,Sard Qamar,16,,35.9037,47.3433
ir,sard rood,Sard Rood,33,,38.0261,46.1463
ir,sardrud,Sardrud,01,,37.4032,45.2336
ir,sardrud,Sardrud,33,,38.0261,46.1463
ir,sard rud,Sard Rud,38,,36.61519,50.050108
ir,sardruyeh,Sardruyeh,29,,29.9455,56.1283
ir,sard,Sard,23,,32.9834,48.9248
ir,sard siseh,Sard Siseh,05,,30.996667,51.097778
ir,sardukaneh,Sardukaneh,13,,34.173056,47.230556
ir,sar dul,Sar Dul,15,,32.3866,48.8109
ir,sarduni,Sarduni,08,,38.2319,48.775
ir,sar dun,Sar Dun,29,,30.876736,56.85322
ir,sar durab,Sar Durab,05,,31.329755,50.22099
ir,sar duran,Sar Duran,09,,34.203064,48.263959
ir,sardush,Sardush,16,,35.5215,46.0709
ir,sardvan,Sardvan,42,,33.365426,59.726483
ir,sardzhalu,Sardzhalu,36,,36.4888,48.6924
ir,sar-e ab,Sar-e Ab,29,,29.0982,57.6863
ir,sar-e asiab,Sar-e Asiab,29,,30.2868,55.4138
ir,sar-e bagh,Sar-e Bagh,29,,30.851893,56.799062
ir,sarebanan,Sarebanan,11,,27.1758,56.959
ir,sarebanan,Sarebanan,32,,37.292778,48.365833
ir,sar-e band,Sar-e Band,26,,35.8234,51.4273
ir,sar-e band,Sar-e Band,29,,30.123222,56.373418
ir,sar-e band,Sar-e Band,34,,34.58854,49.852265
ir,sarebanlar,Sarebanlar,32,,38.416667,47.733333
ir,sarebanqoli,Sarebanqoli,33,,38.1535,45.8805
ir,sareban qoli,Sareban Qoli,33,,38.1535,45.8805
ir,sar-e bard,Sar-e Bard,15,,32.8405,49.1005
ir,sar-e chah,Sar-e Chah,07,,30.511937,51.340148
ir,sar-e chah,Sar-e Chah,41,,32.265171,58.878504
ir,sar-e chah shur,Sar-e Chah Shur,41,,32.216611,58.905387
ir,sar-e-chama,Sar-e-Chama,33,,38.6552,46.6082
ir,sar-e dapkor,Sar-e Dapkor,04,,26.508911,61.182597
ir,sar-e didar,Sar-e Didar,40,,31.683333,54.183333
ir,sar-e dorah,Sar-e Dorah,40,,31.887056,54.343191
ir,sar-e do rah,Sar-e Do Rah,40,,31.887056,54.343191
ir,sar-e do rudkhaneh,Sar-e Do Rudkhaneh,29,,30.3421,55.1753
ir,sar-e dun,Sar-e Dun,29,,30.876736,56.85322
ir,sar-e faryab,Sar-e Faryab,05,,30.8,50.866667
ir,sar-e firuzabad,Sar-e Firuzabad,13,,34.06,47.2792
ir,sar-e garm,Sar-e Garm,11,,27.6134,56.4778
ir,sar-e gar,Sar-e Gar,07,,28.7531,52.5487
ir,sar-e gazan,Sar-e Gazan,41,,32.575155,59.944808
ir,sar-e gaz-e bala,Sar-e Gaz-e Bala,11,,27.9427,56.6576
ir,sar-e gaz-e pa'in,Sar-e Gaz-e Pa'in,11,,27.9354,56.6654
ir,sar-e gel,Sar-e Gel,29,,28.0491,57.2919
ir,sar-e ghashak,Sar-e Ghashak,29,,29.254,56.9812
ir,sar-e godar,Sar-e Godar,07,,28.699,55.0542
ir,sar-e godar,Sar-e Godar,11,,27.7923,56.6224
ir,sar-e gol,Sar-e Gol,29,,28.0491,57.2919
ir,sar-e huyah,Sar-e Huyah,16,,35.2079,46.7012
ir,sar`ein,Sar`ein,32,,38.1513,48.0708
ir,sarejlu,Sarejlu,36,,36.4888,48.6924
ir,sar-e kariz,Sar-e Kariz,41,,32.643874,59.231174
ir,sar-e keyvan,Sar-e Keyvan,29,,28.953611,57.646111
ir,sar-e khong,Sar-e Khong,41,,33.185839,59.702357
ir,saremabad,Saremabad,29,,29.95,56.583333
ir,sar-e mahur,Sar-e Mahur,05,,30.68848,50.52382
ir,sar-e malek,Sar-e Malek,29,,29.9715,56.5582
ir,sar-e mazar,Sar-e Mazar,42,,35.914167,57.835833
ir,saremeh,Saremeh,08,,37.438333,49.2
ir,sar-e mil-e sofla,Sar-e Mil-e Sofla,13,,34.335376,46.138708
ir,sar-e mil,Sar-e Mil,13,,34.335376,46.138708
ir,sar-e motorha,Sar-e Motorha,41,,32.133333,60.483333
ir,sarem sakhlu,Sarem Sakhlu,01,,39.3501,44.3026
ir,sarem saqlu,Sarem Saqlu,01,,39.3501,44.3026
ir,saremsaqlu,Saremsaqlu,36,,36.7597,48.3703
ir,sarem,Sarem,08,,36.747226,50.313703
ir,sar-e nejmar,Sar-e Nejmar,16,,35.4187,46.2084
ir,sar-e nezhmar,Sar-e Nezhmar,16,,35.4187,46.2084
ir,sarengil,Sarengil,29,,30.643333,57.129167
ir,sareng,Sareng,29,,30.814802,57.037546
ir,sarenjeh,Sarenjeh,23,,33.5038,49.204
ir,sarenjeh-ye zeyvehdar,Sarenjeh-ye Zeyvehdar,23,,33.3265,47.7886
ir,sarenjeh-ye zivdar,Sarenjeh-ye Zivdar,23,,33.3265,47.7886
ir,sarenj,Sarenj,01,,39.591,44.774
ir,sar-e now,Sar-e Now,29,,29.083333,57.016667
ir,sar-e owqat,Sar-e Owqat,16,,35.2023,47.5636
ir,sar-e parch,Sar-e Parch,41,,32.78121,58.889844
ir,sar-e patkin,Sar-e Patkin,04,,27.05,61.433333
ir,sar-e pol-e zahab,Sar-e Pol-e Zahab,13,,34.461092,45.862644
ir,sar-e pol,Sar-e Pol,29,,29.8729,56.1961
ir,sar-e pol,Sar-e Pol,41,,32.808056,59.246111
ir,sar-e po,Sar-e Po,29,,29.8729,56.1961
ir,sar-e qabrestan,Sar-e Qabrestan,41,,32.716667,59.283333
ir,sar-e qel a-ye mahmud `ali,Sar-e Qel a-ye Mahmud `Ali,15,,32.7898,48.465
ir,sar-e razk,Sar-e Razk,41,,32.799722,59.169167
ir,sar-e raz,Sar-e Raz,41,,32.799722,59.169167
ir,sar-e robatan,Sar-e Robatan,28,,33.440402,50.281222
ir,sar-e shemam,Sar-e Shemam,08,,36.933333,49.483333
ir,sar eshgaft,Sar Eshgaft,15,,32.533333,48.816667
ir,sar eshkaft-e daraki,Sar Eshkaft-e Daraki,15,,32.7907,48.3306
ir,sar eshkafti,Sar Eshkafti,15,,32.7907,48.3306
ir,sar eshkaft,Sar Eshkaft,15,,32.7907,48.3306
ir,sareshkeh,Sareshkeh,08,,37.205257,49.904777
ir,sar eshkoft,Sar Eshkoft,15,,32.136944,49.692778
ir,sar-e sil-e zaval,Sar-e Sil-e Zaval,07,,30.352411,51.478255
ir,sar eskandar,Sar Eskandar,33,,37.4779,47.0508
ir,sareskand-e bala,Sareskand-e Bala,33,,37.5449,46.6375
ir,sareskand-e pa'in,Sareskand-e Pa'in,33,,37.5355,46.6435
ir,sar eskand khan,Sar Eskand Khan,33,,37.4779,47.0508
ir,sar eskand,Sar Eskand,33,,37.5449,46.6375
ir,sares talkh,Sares Talkh,29,,27.7356,57.4144
ir,sar-e takht,Sar-e Takht,29,,30.4703,55.137
ir,sar-e tak zar,Sar-e Tak Zar,29,,27.4772,57.8678
ir,sar-e tall,Sar-e Tall,11,,27.364688,55.065028
ir,sar-e tall,Sar-e Tall,29,,29.25,56.6972
ir,sar-e tal,Sar-e Tal,11,,27.364688,55.065028
ir,sar-e tang,Sar-e Tang,11,,27.364688,55.065028
ir,sar-e tang,Sar-e Tang,23,,33.198,48.9837
ir,sar-e teshniz,Sar-e Teshniz,03,,32.108678,50.885155
ir,sar-e tol,Sar-e Tol,07,,28.757,52.5008
ir,sar-e tol,Sar-e Tol,11,,27.364688,55.065028
ir,sar-e tul,Sar-e Tul,15,,31.6,50.3
ir,sareya,Sareya,15,,31.983333,49.9
ir,sar-e yazd,Sar-e Yazd,40,,31.60264,54.525386
ir,sareyen,Sareyen,36,,35.7366,48.5233
