ngchiang,Lungchiang,04,,23.3997222,120.1744444
tz,lugunga,Lugunga,05,,-5.1666667,29.8166667
tz,lugurt,Lugurt,12,,-2.9,33.8
tz,luguruka,Luguruka,14,,-9.9833333,36.6166667
tz,luguru,Luguru,12,,-2.9166667,33.9666667
tz,luguru,Luguru,26,,-1.9,35.55
tz,luguru ya mbuga,Luguru ya Mbuga,15,,-3.3,34.3166667
tz,luguzi,Luguzi,25,,-5.7166667,38.3333333
tz,lu hama,Lu Hama,19,,-2.7005556,31.3647222
tz,luhanga,Luhanga,09,,-8.6166667,33.8833333
tz,luhira,Luhira,14,,-10.6166667,35.6666667
tz,luhombero,Luhombero,04,,-9.0333333,36.8333333
tz,luhombo,Luhombo,15,,-3.6833333,33.9
tz,luhomero,Luhomero,04,,-7.1333333,36.1833333
tz,luhumbo,Luhumbo,15,,-3.5666667,33.6166667
tz,luhuni,Luhuni,14,,-10.9833333,34.8666667
tz,luiche,Luiche,05,,-4.9166667,29.7333333
tz,luika,Luika,09,,-8.35,32.9333333
tz,luisi,Luisi,23,,-6.7666667,39.1333333
tz,lujebe,Lujebe,19,,-1.55,31.15
tz,luka,Luka,09,,-8.35,32.9333333
tz,lukamanga,Lukamanga,04,,-8.0666667,36.8
tz,lukanga,Lukanga,02,,-7.4333333,39.1166667
tz,lukangazi,Lukangazi,10,,-6.8333333,37.9
tz,lukare,Lukare,19,,-1.7127778,31.1222222
tz,lukata,Lukata,09,,-9.1333333,33.5166667
tz,lukigura,Lukigura,10,,-6.1,37.9166667
tz,lukinao,Lukinao,18,,-4.9666667,38.7833333
tz,lukmanga,Lukmanga,04,,-8.0666667,36.8
tz,lukohe,Lukohe,07,,-10.5,39.05
tz,lukokoda,Lukokoda,11,,-10.8833333,39.5666667
tz,lukokorome,Lukokorome,19,,-2.2666667,31.0166667
tz,lukole,Lukole,03,,-6.6333333,36.3833333
tz,lukolini,Lukolini,24,,-6.8666667,32.7166667
tz,lukoma,Lukoma,05,,-5.9333333,29.9333333
tz,lukomo,Lukomo,16,,-4.5166667,34.7
tz,lukosi,Lukosi,10,,-6.8333333,38.1666667
tz,lukosi,Lukosi,18,,-4.6666667,38.2833333
tz,lukula,Lukula,00,,-11.3,38.45
tz,lukula,Lukula,17,,-5.7166667,32.8
tz,lukuledi,Lukuledi,07,29699,-10.5666667,38.8
tz,lukuliro,Lukuliro,00,,-8.55,38.1666667
tz,lukumanga,Lukumanga,04,,-8.0666667,36.8
tz,lukumbi,Lukumbi,00,,-10.85,38.3833333
tz,lukumbule,Lukumbule,14,,-11.5666667,37.4166667
tz,lukumburu,Lukumburu,14,,-9.75,35.15
tz,lukundi,Lukundi,00,,-10.3166667,37.8833333
tz,lukungu,Lukungu,08,,-2.2,33.8666667
tz,lukungwe,Lukungwe,05,,-4.7672222,31.1383333
tz,lukwamba,Lukwamba,00,,-11.1833333,38.2666667
tz,lukwati,Lukwati,24,,-7.65,32.5666667
tz,lukwika,Lukwika,00,,-11.2333333,38.3666667
tz,lulago,Lulago,10,,-5.6166667,37.4666667
tz,lulangulu,Lulangulu,05,,-5.6333333,30.7833333
tz,lulanguru,Lulanguru,17,,-5.1,32.65
tz,lulemera,Lulemera,05,,-3.8,31.1833333
tz,lulindi,Lulindi,11,7807,-10.8166667,39.1333333
tz,lulumera,Lulumera,05,,-3.8,31.1833333
tz,lumango,Lumango,10,,-7.5666667,37.0166667
tz,lumba chini,Lumba Chini,10,,-7.2666667,37.6
tz,lumbe,Lumbe,17,,-5.5,31.4833333
tz,lumbiji,Lumbiji,10,,-6.6166667,36.9833333
tz,lumbira,Lumbira,09,,-9.5666667,34.1333333
tz,lumbwa,Lumbwa,05,,-6.2666667,30.1833333
tz,lumbwa,Lumbwa,18,,-5.2,39.05
tz,lumecha,Lumecha,14,,-10.5166667,35.6833333
tz,lumesule juu,Lumesule Juu,00,,-10.5166667,37.8
tz,lumesule,Lumesule,00,,-10.9166667,38.0333333
tz,lumiko,Lumiko,04,,-8.2333333,35.7166667
tz,lumoga,Lumoga,12,,-2.6,32.9333333
tz,lumuma,Lumuma,10,,-6.8166667,36.6333333
tz,lumumwe,Lumumwe,04,,-8.8833333,35.7166667
tz,lumumwu,Lumumwu,04,,-8.8833333,35.7166667
tz,lundu,Lundu,14,,-11.1833333,34.7333333
tz,lungulo,Lungulo,25,,-5.7333333,38.1666667
tz,lunguya,Lunguya,19,,-3.3833333,32.4
tz,lunguza,Lunguza,18,,-4.5166667,38.4
tz,lungwa,Lungwa,04,,-7.2166667,34.7166667
tz,lupalilo,Lupalilo,09,,-9.35,34.1833333
tz,lupa,Lupa,09,,-8.6333333,33.2333333
tz,lupa market,Lupa Market,09,,-8.6333333,33.2333333
tz,lupaso,Lupaso,11,,-10.9166667,38.9
tz,lupata,Lupata,09,,-9.3,33.85
tz,lupatingatinga,Lupatingatinga,09,,-8.0,33.25
tz,lupila,Lupila,09,,-9.5833333,34.3666667
tz,lupiro,Lupiro,04,11430,-8.3833333,36.6666667
tz,lupunga,Lupunga,23,,-6.8333333,38.6833333
tz,lusahanga,Lusahanga,19,,-2.9097222,31.2036111
tz,lusahunga,Lusahunga,19,,-2.9097222,31.2036111
tz,lusanda,Lusanda,05,,-5.1416667,30.5236111
tz,lusangwe,Lusangwe,05,,-6.3833333,30.45
tz,lusembwa,Lusembwa,24,,-7.8166667,31.3666667
tz,lusewa,Lusewa,14,,-11.3166667,36.35
tz,lushoto,Lushoto,06,,-4.3333333,37.8666667
tz,lushoto,Lushoto,18,24197,-4.7833333,38.2833333
tz,lusinde,Lusinde,05,,-6.2833333,30.6333333
tz,lusitu,Lusitu,14,,-9.65,34.65
tz,lusonge,Lusonge,10,,-6.0333333,37.7166667
tz,lusonja,Lusonja,14,,-11.4,36.0333333
tz,lusonje,Lusonje,07,,-10.7833333,39.1
tz,lusujila,Lusujila,00,,-11.0833333,37.8666667
tz,lusungi,Lusungi,10,,-7.0666667,37.5166667
tz,lusungo,Lusungo,09,,-9.5,33.9833333
tz,lutalawe,Lutalawe,03,,-7.0666667,36.4666667
tz,lutale,Lutale,05,,-4.9097222,29.6441667
tz,luteme,Luteme,04,,-7.85,35.4833333
tz,lutende,Lutende,05,,-3.6333333,30.7833333
tz,lutimba,Lutimba,14,,-10.4333333,35.1333333
tz,lutinde,Lutinde,17,,-4.8333333,33.4833333
tz,lutindi,Lutindi,18,,-5.0666667,38.3666667
tz,lutubigo,Lutubigo,08,,-2.35,33.8666667
tz,lutwina,Lutwina,03,,-6.9166667,36.3833333
tz,luvubu,Luvubu,05,,-6.45,30.1
tz,luwala,Luwala,04,,-7.6666667,36.55
tz,luwemba,Luwemba,09,,-8.8166667,32.8
tz,luwumbu,Luwumbu,09,,-9.4,34.1333333
tz,luyangweni,Luyangweni,14,,-10.7,35.3333333
tz,lwabanuka,Lwabanuka,19,,-1.2,30.65
tz,lwandai,Lwandai,18,,-4.85,38.4666667
tz,lwandare,Lwandare,19,,-1.6913889,31.1038889
tz,lwangi,Lwangi,24,,-7.8,31.7666667
tz,lyabukande,Lyabukande,15,,-3.5666667,32.9333333
tz,lyabusalu,Lyabusalu,15,,-3.5,33.0666667
tz,lyagoro,Lyagoro,08,,-1.2666667,34.2
tz,lyamungu,Lyamungu,06,,-3.25,37.2333333
tz,lyanika,Lyanika,04,,-8.2333333,35.8166667
tz,lyele,Lyele,24,,-7.3833333,31.2833333
tz,mababila,Mababila,09,,-8.6333333,33.85
tz,mabadaga,Mabadaga,09,,-8.7333333,34.2166667
tz,mabaku,Mabaku,25,,-6.1333333,38.3166667
tz,mabale,Mabale,12,,-2.85,32.1333333
tz,mabama,Mabama,17,15320,-5.1333333,32.5333333
tz,mabamba,Mabamba,05,14140,-3.5983333,30.5019444
tz,mabanda,Mabanda,18,,-4.7666667,38.4166667
tz,mabande,Mabande,18,,-5.3166667,38.1333333
tz,mabaoni,Mabaoni,13,,-5.0833333,39.6333333
tz,mabaoni,Mabaoni,20,,-5.25,39.8
tz,mabaranga,Mabaranga,10,,-5.6333333,37.8833333
tz,mabatini,Mabatini,18,,-5.2833333,38.6333333
tz,mabawe,Mabawe,19,,-2.5852778,30.5008333
tz,mabayani,Mabayani,18,,-4.7333333,39.0666667
tz,mabete,Mabete,07,,-10.4666667,39.4666667
tz,mabeti,Mabeti,07,,-10.4666667,39.4666667
tz,mabibe,Mabibe,23,,-6.8,39.2166667
tz,mabibo,Mabibo,23,,-6.8,39.2166667
tz,mabira,Mabira,19,,-1.2388889,30.9452778
tz,mabire,Mabire,06,,-3.2666667,37.2166667
tz,maboga,Maboga,04,,-7.9666667,35.2666667
tz,mabogo,Mabogo,12,,-3.2,32.7333333
tz,mabogo,Mabogo,18,,-4.8333333,38.2833333
tz,mabogwe,Mabogwe,05,,-4.0736111,31.1722222
tz,maboha,Maboha,17,,-5.2152778,31.225
tz,mabokweni,Mabokweni,18,,-5.0333333,39.05
tz,mabondeni,Mabondeni,16,,-5.75,34.6666667
tz,mabopwi,Mabopwi,13,,-5.0,39.7666667
tz,mabosa,Mabosa,18,,-4.8,39.15
tz,maboyo,Maboyo,00,,-9.65,38.0666667
tz,maboyoni,Maboyoni,20,,-5.2166667,39.8166667
tz,mabuki,Mabuki,12,,-2.9833333,33.1833333
tz,mabuku,Mabuku,25,,-6.1333333,38.3166667
tz,mabukweni,Mabukweni,18,,-5.0333333,39.05
tz,mabundini,Mabundini,20,,-5.2666667,39.8333333
tz,mabungo,Mabungo,06,,-3.4,37.5333333
tz,mabungulo,Mabungulo,03,,-5.8333333,34.7
tz,mabweni,Mabweni,18,,-4.7,38.2833333
tz,mabwen,Mabwen,20,,-5.3833333,39.7
tz,macafauga,Macafauga,05,,-5.1152778,29.8216667
tz,machame,Machame,06,,-3.2,37.2333333
tz,machatu,Machatu,22,,-5.9166667,39.3
tz,machazo,Machazo,05,,-4.9,29.75
tz,machemba,Machemba,18,,-4.95,38.15
tz,machengwe,Machengwe,13,,-5.0833333,39.7666667
tz,machenya,Machenya,07,,-10.5666667,38.7333333
tz,machiga,Machiga,03,,-5.3666667,36.25
tz,machuguru,Machuguru,14,,-10.5666667,36.25
tz,machui,Machui,18,,-5.1666667,39.1
tz,machui,Machui,21,,-6.1,39.2833333
tz,machuma,Machuma,18,,-4.9333333,39.05
tz,machungwa miwili,Machungwa Miwili,25,,-6.0333333,39.2166667
tz,machungweni,Machungweni,18,,-5.1,38.85
tz,machwaje,Machwaje,25,,-6.45,39.5333333
tz,madabadaba,Madabadaba,04,,-8.5666667,36.4333333
tz,madaba,Madaba,00,,-8.6666667,37.7833333
tz,madaba,Madaba,11,,-10.75,39.6833333
tz,madaba,Madaba,14,,-9.9166667,35.3666667
tz,madalawa,Madalawa,16,,-4.6666667,34.0333333
tz,madamu,Madamu,10,,-6.9166667,37.8166667
tz,madanga,Madanga,18,,-5.35,38.9833333
tz,madangwa,Madangwa,07,,-10.15,39.8666667
tz,madebe,Madebe,10,,-5.7,37.9833333
tz,madege,Madege,27,,-4.1666667,35.85
tz,madete,Madete,25,,-6.4166667,39.55
tz,madibira,Madibira,04,,-8.2,34.8166667
tz,madimba,Madimba,11,12507,-10.4,40.3333333
tz,madingo,Madingo,07,,-10.3833333,39.6666667
tz,madizini,Madizini,10,,-7.1833333,36.8
tz,madshui,Madshui,18,,-5.1666667,39.1
tz,madudi,Madudi,09,,-8.7333333,34.2833333
tz,maduka,Maduka,18,,-5.2,38.8
tz,madukani,Madukani,27,,-3.8833333,35.8
tz,madulwe,Madulwe,03,,-5.6166667,35.9666667
tz,madunga,Madunga,27,,-4.15,35.4166667
tz,madyo,Madyo,00,,-6.5166667,34.4666667
tz,maehame,Maehame,06,,-3.2,37.2333333
tz,maelu,Maelu,16,,-4.2333333,34.6666667
tz,mafareta,Mafareta,18,,-5.3,38.4666667
tz,mafere,Mafere,18,,-5.2333333,38.8166667
tz,mafereta,Mafereta,18,,-5.3,38.4666667
tz,mafiga,Mafiga,10,,-6.8333333,37.6333333
tz,mafinga,Mafinga,04,34958,-7.25,35.0666667
tz,mafisa,Mafisa,03,,-5.4666667,37.4333333
tz,mafisi,Mafisi,23,,-6.9833333,38.5833333
tz,mafizi,Mafizi,23,,-6.9833333,38.5833333
tz,mafufuni,Mafufuni,22,,-5.95,39.2
tz,mafwemiro,Mafwemiro,10,,-6.9333333,36.5833333
tz,magaga,Magaga,03,,-6.4833333,35.35
tz,magagu,Magagu,27,,-4.0166667,35.7666667
tz,magagura,Magagura,14,,-10.8333333,35.25
tz,magali,Magali,18,,-4.8333333,38.25
tz,magamba,Magamba,18,,-5.5333333,38.0833333
tz,magambo,Magambo,05,,-5.9666667,29.8666667
tz,magana,Magana,08,,-1.5833333,33.9666667
tz,maganga,Maganga,03,,-6.55,35.3666667
tz,maganga,Maganga,04,,-8.2,35.65
tz,magangamatitu,Magangamatitu,04,,-7.4333333,35.5
tz,magara,Magara,27,,-3.8333333,35.7
tz,magasi,Magasi,16,,-5.1833333,34.1166667
tz,magauni,Magauni,18,,-4.7833333,39.0833333
tz,magawa,Magawa,02,,-7.5,39.2666667
tz,magawe,Magawe,24,,-6.6666667,33.4166667
tz,magazini,Magazini,14,,-10.5666667,35.3833333
tz,magemani,Magemani,02,,-7.8833333,39.6833333
tz,magena,Magena,08,,-1.4166667,34.25
tz,magesani,Magesani,07,,-9.4,39.6
tz,mageta,Mageta,08,,-1.95,34.2
tz,maghang,Maghang,27,,-4.15,35.0833333
tz,maghumpi,Maghumpi,16,,-4.75,34.8
tz,magila,Magila,18,,-4.8,38.3166667
tz,magindu,Magindu,10,,-6.8,38.3166667
tz,magingira,Magingira,15,,-3.65,33.95
tz,magiro,Magiro,16,,-6.1666667,34.4666667
tz,magnalo,Magnalo,18,,-4.5333333,38.4
tz,magodi,Magodi,18,,-4.7833333,39.05
tz,magoe,Magoe,23,,-6.7166667,39.0666667
tz,magogoni,Magogoni,10,,-7.2166667,37.9833333
tz,magogoni,Magogoni,13,,-4.9833333,39.7
tz,magogoni,Magogoni,20,,-5.1666667,39.7833333
tz,magogoni,Magogoni,23,,-6.8333333,39.3333333
tz,magole,Magole,10,18753,-6.3666667,37.3666667
tz,magoma,Magoma,05,,-4.0386111,30.2672222
tz,magoma,Magoma,08,,-1.35,34.4666667
tz,magomani,Magomani,02,,-7.8833333,39.6833333
tz,magombani,Magombani,13,,-5.1,39.7833333
tz,magombani,Magombani,20,,-5.4166667,39.75
tz,magombwe,Magombwe,04,,-7.1666667,35.75
tz,magome,Magome,20,,-5.2166667,39.8
tz,magomeni,Magomeni,18,8944,-5.2333333,38.1166667
tz,magomeni,Magomeni,23,19086,-6.8,39.25
tz,magonini,Magonini,20,,-5.2,39.7833333
tz,magoya,Magoya,04,,-7.4666667,35.5
tz,magugu,Magugu,27,26132,-4.0166667,35.7666667
tz,maguguwini,Maguguwini,18,,-5.1,38.85
tz,maguha,Maguha,10,,-6.2833333,37.1833333
tz,magu kahangara,Magu Kahangara,12,,-2.5833333,33.35
tz,magula,Magula,18,,-5.0666667,38.7833333
tz,magulia,Magulia,17,,-4.6166667,33.3666667
tz,magulla,Magulla,17,,-4.6166667,33.3666667
tz,magumuchila,Magumuchila,11,,-10.9833333,39.3666667
tz,magunga,Magunga,04,,-7.4,36.1333333
tz,magunga,Magunga,10,,-6.0666667,37.4333333
tz,magunga,Magunga,18,,-5.0333333,38.4333333
tz,maguruwe,Maguruwe,10,,-7.0166667,37.6166667
tz,mahaha,Mahaha,16,,-4.9166667,34.4833333
tz,mahakahas,Mahakahas,11,,-10.3666667,40.2833333
tz,mahaka,Mahaka,03,,-6.1333333,35.0666667
tz,mahako,Mahako,18,,-5.15,39.0833333
tz,mahambika,Mahambika,07,,-10.1333333,39.6333333
tz,mahando,Mahando,12,,-3.2333333,32.8333333
tz,mahanga,Mahanga,18,,-4.9166667,38.4333333
tz,mahange,Mahange,04,,-8.6833333,36.7166667
tz,mahango,Mahango,12,,-2.55,32.95
tz,mahanje,Mahanje,14,15009,-9.9333333,35.3333333
tz,mahanselo,Mahanselo,14,,-10.0166667,34.8166667
tz,maharaka,Maharaka,10,,-7.1666667,37.3333333
tz,maharunga,Maharunga,11,,-10.55,40.25
tz,mahauhau,Mahauhau,00,,-11.0166667,37.5333333
tz,mahazi,Mahazi,10,,-5.8833333,37.6
tz,mahege,Mahege,02,,-7.65,39.1666667
tz,mahembe,Mahembe,05,,-4.7666667,29.7166667
tz,mahenge,Mahenge,04,7768,-8.6833333,36.7166667
tz,mahenge,Mahenge,16,,-4.7666667,34.3333333
tz,mahinuka,Mahinuka,19,,-3.3333333,32.5833333
tz,mahiwa,Mahiwa,07,,-10.35,39.2666667
tz,mahodja,Mahodja,20,,-5.4333333,39.7666667
tz,mahonda,Mahonda,22,,-6.0,39.25
tz,mahonda,Mahonda,25,5569,-6.45,39.4666667
tz,mahonda mkataleni,Mahonda Mkataleni,22,,-5.9833333,39.25
tz,mahonda mwana kombo,Mahonda Mwana Kombo,22,,-5.9833333,39.25
tz,mahonde,Mahonde,24,,-6.9833333,33.3166667
tz,mahondolo,Mahondolo,18,,-5.4833333,38.05
tz,mahongole,Mahongole,04,,-8.0666667,35.9833333
tz,mahongole,Mahongole,09,,-8.6166667,34.2333333
tz,mahongoro,Mahongoro,09,,-7.5166667,34.5
tz,mahonzelo,Mahonzelo,14,,-10.0166667,34.8166667
tz,mahundi halt,Mahundi Halt,23,,-6.7833333,38.5833333
tz,mahundi,Mahundi,23,,-6.7833333,38.5833333
tz,mahuta,Mahuta,11,13548,-10.8666667,39.45
tz,mahyaga,Mahyaga,20,,-5.35,39.6666667
tz,maindei,Maindei,18,,-4.5666667,38.2
tz,majembe,Majembe,07,,-10.7166667,39.1333333
tz,majengo,Majengo,18,9874,-5.15,38.9833333
tz,majimahu,Majimahu,14,,-10.6,35.5166667
tz,majimahuu,Majimahuu,14,,-10.6,35.5166667
tz,majimalolo,Majimalolo,16,,-4.8666667,35.3666667
tz,majimalu,Majimalu,16,,-4.8666667,35.3666667
tz,maji mekundu,Maji Mekundu,25,,-6.0166667,39.2
tz,maji mekundu pwani,Maji Mekundu Pwani,25,,-6.0333333,39.2
tz,maji meusi,Maji Meusi,20,,-5.1833333,39.75
tz,maji moto,Maji Moto,08,,-1.6333333,34.3333333
tz,maji moto,Maji Moto,18,,-4.85,38.6833333
tz,majingani,Majingani,13,,-4.95,39.7666667
tz,majinoni,Majinoni,20,,-5.2833333,39.7833333
tz,majiri,Majiri,03,,-6.05,35.0166667
tz,maji ya moto,Maji ya Moto,09,,-8.7333333,33.2666667
tz,majoka,Majoka,20,,-5.1833333,39.7666667
tz,majombe,Majombe,09,,-8.8333333,33.9666667
tz,majonjo,Majonjo,18,,-5.0833333,39.0666667
tz,majorwe,Majorwe,00,,-10.2,37.9166667
tz,makaange,Makaange,20,,-5.2166667,39.75
tz,makaani,Makaani,20,,-5.3,39.8166667
tz,makabe,Makabe,23,,-6.75,39.1
tz,makadara,Makadara,22,,-5.8833333,39.25
tz,makafara,Makafara,20,,-5.2666667,39.7
tz,makaje,Makaje,21,,-6.05,39.25
tz,makaka,Makaka,18,,-4.75,38.1666667
tz,makalakatu,Makalakatu,04,,-8.9833333,36.15
tz,makalonga,Makalonga,03,,-5.4833333,35.6333333
tz,makaloye,Makaloye,14,,-11.6666667,36.5
tz,makama,Makama,27,,-4.6333333,36.7333333
tz,makambako,Makambako,04,53003,-8.85,34.8333333
tz,makambini,Makambini,18,,-5.1,38.5
tz,makame,Makame,27,,-4.6333333,36.7333333
tz,makami,Makami,27,,-4.6333333,36.7333333
tz,makampi,Makampi,09,,-8.05,33.3
tz,makanalika,Makanalika,06,,-3.6833333,37.7166667
tz,makancha,Makancha,18,,-4.8,38.3666667
tz,makanda,Makanda,00,,-8.85,37.8666667
tz,makanda,Makanda,03,,-5.75,35.3
tz,makande,Makande,14,,-11.7,37.4333333
tz,makangaga,Makangaga,07,,-9.5666667,39.3166667
tz,makangaga south,Makangaga South,07,,-9.5666667,39.3166667
tz,makangala,Makangala,18,,-4.5666667,38.4
tz,makanga,Makanga,10,,-7.2666667,38.2166667
tz,makanganyika,Makanganyika,09,,-8.2,33.7333333
tz,makangwa,Makangwa,03,,-6.4166667,35.8666667
tz,makangwa-makulu,Makangwa-Makulu,03,,-6.4166667,35.8666667
tz,makania,Makania,06,,-4.3333333,37.85
tz,makanya,Makanya,06,9505,-4.3333333,37.85
tz,makanya,Makanya,18,,-5.4833333,38.3166667
tz,makaoni,Makaoni,13,,-5.05,39.7
tz,makarane,Makarane,18,,-5.4833333,38.8666667
tz,makarima,Makarima,18,,-4.75,38.7666667
tz,makasuko,Makasuko,03,,-6.0,34.9333333
tz,makasuku,Makasuku,03,,-6.0,34.9333333
tz,makata,Makata,00,,-9.6666667,37.8666667
tz,makatapora,Makatapora,04,,-7.1,35.95
tz,makatupora,Makatupora,03,,-5.7666667,35.1
tz,makayo,Makayo,18,,-4.9333333,38.05
tz,makeje,Makeje,09,,-9.3833333,33.6333333
tz,makere,Makere,05,,-4.2841667,30.42
tz,makinda,Makinda,18,,-5.3833333,38.1666667
tz,makindu,Makindu,10,,-7.85,38.0
tz,makirumbi,Makirumbi,25,,-5.75,38.2166667
tz,makitikiti,Makitikiti,07,,-10.3833333,38.9166667
tz,makoba,Makoba,21,,-6.0,39.3166667
tz,makoba,Makoba,22,,-5.95,39.2
tz,makojogos,Makojogos,00,,-9.8333333,38.4666667
tz,makoko,Makoko,09,,-7.95,33.6666667
tz,makokoni,Makokoni,18,,-5.1,39.1333333
tz,makolda,Makolda,18,,-4.8,38.1833333
tz,makolola,Makolola,18,,-4.8,38.1833333
tz,makomba,Makomba,18,,-4.8833333,38.2333333
tz,makombani,Makombani,13,,-5.0,39.7166667
tz,makombe,Makombe,04,,-7.9166667,35.25
tz,makomingomi,Makomingomi,20,,-5.4166667,39.7666667
tz,makomingoni,Makomingoni,20,,-5.4166667,39.7666667
tz,makonde,Makonde,09,,-9.9833333,34.5
tz,makondo,Makondo,09,,-9.9833333,34.5
tz,makongalosi,Makongalosi,09,,-8.4,33.15
tz,makonga,Makonga,11,,-10.8666667,39.3
tz,makongeni,Makongeni,13,,-5.1166667,39.7666667
tz,makongolosi,Makongolosi,09,,-8.4,33.15
tz,makongolozi,Makongolozi,09,,-8.4,33.15
tz,makongomi,Makongomi,04,,-8.3,35.1333333
tz,makongonda,Makongonda,11,,-10.9833333,39.2833333
tz,makongoni,Makongoni,04,,-8.3,35.1333333
tz,makoro,Makoro,14,,-10.6333333,35.1
tz,makorongo,Makorongo,03,,-5.4833333,35.6333333
tz,makose,Makose,03,,-6.9333333,36.45
tz,makote,Makote,11,,-10.9666667,39.3666667
tz,makoveni,Makoveni,18,,-4.85,39.0666667
tz,makufwa,Makufwa,04,,-8.9333333,35.5
tz,makuge,Makuge,18,,-4.9666667,38.95
tz,makuka,Makuka,04,,-7.2333333,35.65
tz,makukwe,Makukwe,11,,-10.7666667,39.4
tz,makuliro,Makuliro,14,,-9.5833333,37.4333333
tz,makulo,Makulo,16,,-4.15,34.75
tz,makuluga,Makuluga,04,,-7.7333333,34.95
tz,makuluge,Makuluge,04,,-7.7333333,34.95
tz,makulu,Makulu,03,,-6.05,35.3333333
tz,makumbako,Makumbako,04,,-8.85,34.8333333
tz,makundu,Makundu,13,,-5.0666667,39.65
tz,makunge,Makunge,22,,-5.8333333,39.35
tz,makungulu,Makungulu,18,,-4.8,38.2833333
tz,makungu,Makungu,04,10291,-8.7333333,35.2833333
tz,makunguwira,Makunguwira,00,,-10.0166667,37.5166667
tz,makunguwiro,Makunguwiro,00,,-10.0166667,37.5166667
tz,makungwini,Makungwini,06,,-3.9333333,37.7
tz,makuras,Makuras,09,,-8.2166667,33.1833333
tz,makuro,Makuro,14,,-9.5833333,37.4333333
tz,makurugusi,Makurugusi,19,,-2.9180556,31.7441667
tz,makuru,Makuru,16,,-5.45,34.9833333
tz,makutapora,Makutapora,03,,-5.7666667,35.1
tz,makutupa,Makutupa,04,,-7.4833333,35.0666667
tz,makutupora,Makutupora,03,,-5.7666667,35.1
tz,makuugu,Makuugu,04,,-8.7333333,35.2833333
tz,makuya,Makuya,10,,-6.3166667,37.3833333
tz,makuyuni,Makuyuni,18,15516,-4.7333333,38.1
tz,makuyuni,Makuyuni,26,,-3.55,36.1
tz,malagarasi,Malagarasi,05,,-5.1016667,30.8433333
tz,malahi,Malahi,05,,-4.9363889,30.4625
tz,malala,Malala,25,,-5.7,38.3
tz,mala,Mala,04,,-7.9,35.9
tz,malambala,Malambala,04,,-8.0833333,35.6666667
tz,malambalasi,Malambalasi,04,,-7.6166667,35.5
tz,malamba,Malamba,09,,-8.8,33.6166667
tz,malamba,Malamba,18,,-4.8666667,38.8
tz,malambo,Malambo,04,,-8.1333333,35.9166667
tz,malambo,Malambo,05,,-6.1666667,30.55
tz,malambo,Malambo,26,,-2.5,35.6
tz,malampaka,Malampaka,15,16916,-3.1333333,33.5333333
tz,malandala,Malandala,16,,-4.7666667,34.0833333
tz,malangah,Malangah,09,,-9.55,33.5
tz,malangale,Malangale,04,,-8.0333333,35.7666667
tz,malangali,Malangali,04,7112,-8.5666667,34.85
tz,malangali,Malangali,09,,-9.55,33.5
tz,malangane,Malangane,00,,-11.2833333,37.5166667
tz,malangano,Malangano,15,,-4.4833333,33.55
tz,malatu,Malatu,07,,-10.7,39.25
tz,malatu,Malatu,11,,-10.7333333,39.2833333
tz,malaya,Malaya,12,,-2.9833333,33.5166667
tz,malegee,Malegee,09,,-8.55,34.1666667
tz,malela,Malela,10,,-5.6666667,37.55
tz,malenbera,Malenbera,05,,-4.3586111,30.3741667
tz,malenga-malkali,Malenga-Malkali,04,,-7.3,36.0
tz,malesa,Malesa,24,,-8.2,30.9666667
tz,maleza,Maleza,09,,-8.4166667,32.9
tz,malialuguru,Malialuguru,12,,-2.9,33.5
tz,malibui,Malibui,18,,-4.7166667,38.3833333
tz,malibwi,Malibwi,18,,-4.7166667,38.3833333
tz,maligisu,Maligisu,12,,-2.8166667,33.5833333
tz,malijoni,Malijoni,14,,-11.2333333,36.2166667
tz,malilita,Malilita,15,,-3.55,32.8166667
tz,mali,Mali,18,,-4.9833333,38.4666667
tz,malinde,Malinde,19,,-2.75,31.5166667
tz,malindi,Malindi,18,,-4.6166667,38.3
tz,malinyi,Malinyi,04,27041,-8.9333333,36.1333333
tz,malita,Malita,15,,-3.1,33.8833333
tz,malivundo,Malivundo,10,,-6.5666667,38.4
tz,maloa,Maloa,10,,-5.95,37.6
tz,malolo,Malolo,07,,-10.3333333,39.0166667
tz,malolo,Malolo,10,,-7.3,36.5833333
tz,malolo,Malolo,24,,-7.65,32.1833333
tz,malongwe,Malongwe,17,,-5.4666667,33.6333333
tz,malongwe,Malongwe,24,,-7.6666667,31.4333333
tz,malote,Malote,24,,-6.8166667,33.0833333
tz,maluda,Maluda,18,,-4.9666667,38.4166667
tz,malugulo,Malugulo,15,,-3.8166667,32.9833333
tz,malugulu,Malugulu,15,,-3.8166667,32.9833333
tz,malumba,Malumba,05,,-6.1666667,30.55
tz,malungu,Malungu,03,,-5.7166667,35.55
tz,malungwila,Malungwila,00,,-10.95,38.0166667
tz,malutaute,Malutaute,18,,-4.5333333,38.2166667
tz,malwati,Malwati,18,,-4.9,38.45
tz,malya,Malya,12,12627,-2.9833333,33.5166667
tz,mambali,Mambali,17,,-4.55,32.6833333
tz,mamba,Mamba,06,,-3.2833333,37.5333333
tz,mamba,Mamba,24,,-7.3166667,31.3666667
tz,mambani,Mambani,20,,-5.3333333,39.7833333
tz,mambassa,Mambassa,10,,-5.55,37.9666667
tz,mambilo,Mambilo,24,,-7.55,31.25
tz,mambi,Mambi,09,,-8.7833333,33.8
