,Sehovici,02,,44.4791667,17.2058333
bf,mondon,Mondon,54,,10.85,-4.8166667
bf,mone,Moné,18,,11.0833333,-0.6
bf,monemtenga,Monemtenga,24,,12.1136111,-1.2975
bf,monga,Monga,38,,13.7166667,0.0166667
bf,mongomboulli,Mongomboulli,76,,13.55,-2.1666667
bf,mongoni,Mongoni,37,,12.8833333,-0.8833333
bf,mongonon,Mongonon,54,,10.8833333,-5.05
bf,moni,Moni,32,,12.805,-1.8494444
bf,monkoma,Monkoma,51,,11.5,-4.2333333
bf,monkoui,Monkoui,46,,12.2166667,-3.75
bf,monkuy,Monkuy,46,,12.2166667,-3.75
bf,monlouri,Monlouri,30,,13.1833333,-0.2833333
bf,monmassa,Monmassa,32,,12.7,-0.8833333
bf,mon,Mon,34,,13.0,-2.2833333
bf,monon,Monon,61,,10.7666667,-5.0166667
bf,monpabi,Monpabi,42,,12.3833333,1.7833333
bf,montiokoui,Montiokoui,58,,12.8833333,-4.2166667
bf,montionkui,Montionkui,46,,12.1666667,-3.8666667
bf,montionkui,Montionkui,58,,12.8833333,-4.2166667
bf,montioukoy,Montioukoy,58,,12.8833333,-4.2166667
bf,montyonkuy,Montyonkuy,58,,12.8833333,-4.2166667
bf,monyargo,Monyargo,32,,12.5833333,-1.2333333
bf,mopienga,Mopiènga,21,,13.1,0.0
bf,mopyenga,Mopyénga,21,,12.9833333,0.0166667
bf,moredaga,Morédaga,37,,13.05,-0.6833333
bf,morgombouli,Morgombouli,76,,13.55,-2.1666667
bf,moriba,Moriba,67,,9.9666667,-2.75
bf,moribarasso,Moribarasso,51,,10.8333333,-4.1666667
bf,morini,Morini,39,,11.65,-1.65
bf,morobasso,Morobasso,51,,11.4333333,-4.1
bf,morobogo,Morobogo,24,,12.0258333,-1.2786111
bf,morolaba,Morolaba,46,,11.9,-5.0166667
bf,moro,Moro,46,,12.6666667,-4.4
bf,morotaba,Morotaba,46,,11.9,-5.0166667
bf,morou,Morou,22,,12.3,0.35
bf,mosko,Mosko,16,,11.85,-1.25
bf,mossade,Mossadé,21,,13.2666667,0.1333333
bf,mossi,Mossi,40,,14.1166667,-2.3
bf,mossitenga,Mossitenga,22,,12.3,-0.05
bf,mossona,Mossona,61,,10.65,-5.1
bf,mossoum,Mossoum,43,,13.5666667,-2.15
bf,motenga,Motenga,24,,12.1027778,-1.3597222
bf,motoulou,Motoulou,34,,12.9333333,-2.35
bf,mouamone,Mouamone,30,,13.2666667,-0.15
bf,moua,Moua,48,,10.8833333,-3.5333333
bf,mouanga,Mouanga,22,,12.3,-0.0333333
bf,moueme,Mouèmè,34,,13.05,-2.3166667
bf,mougare,Mougaré,18,,11.4,-0.5833333
bf,mougoulsen,Mougoulsen,24,,12.2352778,-1.4452778
bf,mougounisi,Mougounisi,19,,12.15,-2.1666667
bf,mougounougaboko,Mougounougaboko,76,,14.0,-2.5833333
bf,mougoussen,Mougoussen,24,,12.0572222,-1.6636111
bf,mougue,Mougué,48,,10.9833333,-3.5666667
bf,mougue,Mougué,59,,11.5166667,-0.05
bf,mouindasso,Mouindasso,63,,12.4333333,-3.4333333
bf,mouka,Mouka,16,,12.0333333,-2.2666667
bf,mouka,Mouka,75,,13.4333333,0.6
bf,moukaven,Moukaven,16,,12.0,-2.25
bf,moukouen,Moukouen,19,,12.2166667,-1.85
bf,moulela,Mouléla,69,,10.1833333,-3.35
bf,moule,Moulé,48,,10.9833333,-3.3
bf,moulepo,Moulépo,69,,10.0,-3.8166667
bf,moulola,Moulola,69,,10.25,-3.5166667
bf,moulo,Moulo,48,,10.6666667,-3.1166667
bf,moulourou,Moulourou,52,,11.0833333,-3.15
bf,mou,Mou,45,,11.9833333,-2.9666667
bf,mou,Mou,48,,10.8833333,-2.9333333
bf,moumougou,Moumougou,22,,12.3333333,1.3
bf,mouna,Mouna,46,,11.9,-4.35
bf,mouna,Mouna,58,,13.0333333,-4.15
bf,mouna,Mouna,72,,11.15,-2.0833333
bf,moundia bogo,Moundia Bogo,78,,13.0833333,-2.45
bf,moundia,Moundia,78,,13.1333333,-2.4666667
bf,mounere,Mounéré,38,,13.55,0.3333333
bf,mouni,Mouni,32,,12.805,-1.8494444
bf,mouni,Mouni,74,,11.9,-3.5
bf,mounioupele,Mounioupélé,52,,11.15,-2.8666667
bf,mounkui,Mounkui,46,,12.2166667,-3.75
bf,mourdeni,Mourdéni,22,,12.05,0.7166667
bf,mourdie,Mourdié,58,,12.7833333,-3.75
bf,mouryala,Mouryala,16,,12.15,-1.8
bf,mousoumourou,Mousoumourou,55,,10.6,-4.4166667
bf,moussakongo,Moussakongo,46,,12.2833333,-4.1333333
bf,moussakui,Moussakui,63,,12.5,-3.7
bf,mousse bohongou,Moussé Bohongou,56,,12.7666667,0.55
bf,mousseo,Mousséo,24,,12.6333333,-2.5333333
bf,moussobadougou,Moussobadougou,51,,10.8333333,-4.3333333
bf,moussobadougou,Moussobadougou,54,,10.8333333,-4.95
bf,moussodougou,Moussodougou,54,,10.8333333,-4.95
bf,moussoua,Moussoua,38,,13.6,0.5833333
bf,moussoumourou,Moussoumourou,55,,10.6,-4.4166667
bf,mousyo,Mousyo,24,,12.6333333,-2.5333333
bf,moutia,Moutia,24,,12.6333333,-2.5333333
bf,mouti,Mouti,32,,12.55,-1.2166667
bf,mouviello,Mouviello,48,,10.7666667,-3.1333333
bf,mouvielo,Mouviélo,48,,10.7666667,-3.1333333
bf,mouzoumou,Mouzoumou,24,,12.5666667,-2.5666667
bf,moyaba,Moyaba,37,,13.7666667,-0.85
bf,mozi,Mozi,44,,11.4166667,-0.8
bf,mozonon,Mozonon,61,,10.7666667,-5.1
bf,mpara,Mpara,61,,10.6333333,-5.2833333
bf,mpogona,Mpogona,61,,10.65,-5.2666667
bf,nabadogogo,Nabadogogo,19,,12.1166667,-2.05
bf,nabadogo,Nabadogo,16,,11.9666667,-1.4666667
bf,nabadogo,Nabadogo,19,,12.1333333,-2.0666667
bf,nabadogo,Nabadogo,32,,12.7166667,-0.9666667
bf,nabadogo,Nabadogo,37,,13.05,-0.8833333
bf,nabagale,Nabagalé,24,,12.2,-1.4
bf,nabaga,Nabaga,42,,12.35,2.0333333
bf,nabakiesma,Nabakiesma,16,,12.0933333,-1.53
bf,nabakoutou,Nabakoutou,16,,12.35,-1.7833333
bf,nabakyesma,Nabakyesma,16,,12.0933333,-1.53
bf,nabale,Nabalé,48,,11.0,-3.4833333
bf,nabamahogma,Nabamahogma,37,,13.1833333,-1.3333333
bf,nabamboura,Nabamboura,22,,12.4166667,0.35
bf,nabangre yiri,Nabangré Yiri,32,,12.3666667,-1.95
bf,nabaningou,Nabaningou,38,,13.3333333,0.5166667
bf,nabanore,Nabanoré,37,,12.7833333,-0.8666667
bf,nabaraboga,Nabaraboga,60,,12.6333333,-1.8666667
bf,nabara,Nabara,38,,13.7,0.0
bf,nabara,Nabara,69,,10.4333333,-3.3666667
bf,nabasnoguen,Nabasnoguen,20,,12.0666667,-0.65
bf,nabasonogo,Nabasonogo,22,,11.8,-0.2
bf,nabassiniguima,Nabassiniguima,76,,13.5833333,-2.55
bf,nabasso,Nabasso,58,,13.2166667,-3.95
bf,nabataniodieniou,Nabataniodieniou,78,,13.1833333,-2.5
bf,nabatyesma,Nabatyèsma,22,,12.2333333,-0.1333333
bf,nabayiri,Nabayiri,24,,12.1605556,-1.6125
bf,nabazane,Nabazané,24,,12.1997222,-1.3630556
bf,nabazinerema,Nabazinéréma,34,,12.8666667,-1.8666667
bf,nabdabogho,Nabdabogho,60,,12.6333333,-1.8666667
bf,nabeaoudiyiri,Nabéaoudiyiri,24,,12.1605556,-1.6125
bf,nabegyan,Nabégyan,32,,12.7166667,-1.2833333
bf,nabele,Nabélé,30,,13.25,-0.3833333
bf,nabelen,Nabélen,16,,12.1333333,-1.7666667
bf,nabenda,Nabenda,18,,11.3,-0.5
bf,nabene,Nabéné,48,,11.0166667,-3.55
bf,nabengue,Nabengué,22,,11.6333333,-0.0166667
bf,nabenli,Nabenli,22,,12.0666667,0.7
bf,naben,Naben,16,,12.0555556,-1.0055556
bf,nabere,Nabéré,48,,11.05,-3.5166667
bf,nabibougou,Nabibougou,50,,12.1666667,0.5
bf,nabigma,Nabigma,32,,12.6833333,-1.3166667
bf,nabileyemdi,Nabiléyemdi,24,,12.0922222,-1.5783333
bf,nabintiesan,Nabintiésan,16,,11.8841667,-1.5061111
bf,nabintiessan,Nabintiessan,16,,11.8841667,-1.5061111
bf,nabiri,Nabiri,69,,10.4,-3.9666667
bf,nabissonnre,Nabissonnré,64,,12.7333333,-0.3
bf,nabitenga,Nabitenga,16,,12.0233333,-1.6166667
bf,nabitenga,Nabitenga,20,,12.0833333,-0.6833333
bf,nabitenga,Nabitenga,24,,12.0430556,-1.5847222
bf,nabitenga,Nabitenga,32,,12.6333333,-1.25
bf,nabitenga,Nabitenga,37,,13.25,-0.9
bf,nabitiben,Nabitiben,20,,12.2833333,-0.8666667
bf,nabiyare,Nabiyaré,20,,12.2333333,-0.85
bf,nabiyili,Nabiyili,15,,13.05,-1.5333333
bf,nablaliassan,Nablaliassan,39,,11.05,-1.9833333
bf,nableteon,Nablétéon,48,,10.8666667,-3.0
bf,nabmanaguema,Nabmanaguéma,24,,12.2997222,-1.4808333
bf,nabmangom,Nabmangom,24,,12.0855556,-1.3327778
bf,nabmasa,Nabmasa,37,,13.0333333,-1.4666667
bf,nabmassa,Nabmassa,20,,12.1166667,-0.6166667
bf,nabmassa,Nabmassa,30,,13.25,-0.4
bf,nabmayaoren,Nabmayaoren,20,,12.2666667,-0.6
bf,nabnougomzougo,Nabnougomzougo,20,,12.45,-0.4333333
bf,nabodogo,Nabodogo,20,,12.45,-0.3333333
bf,nabodogo,Nabodogo,24,,12.5,-1.3833333
bf,nabogen,Nabogen,37,,12.6833333,-1.0997222
bf,nabo,Nabo,30,,13.2333333,-0.1333333
bf,nabon,Nabon,22,,12.2333333,0.2
bf,nabon,Nabon,24,,11.45,-2.4166667
bf,nabonsombo,Nabonsombo,24,,12.0444444,-1.6677778
bf,nabore,Naboré,39,,11.1166667,-1.85
bf,naborgane,Naborgane,48,,11.0,-3.3666667
bf,naboro,Naboro,66,,12.5666667,-2.7833333
bf,naboua,Naboua,24,,11.9833333,-2.45
bf,nabouanou,Nabouanou,42,,12.2833333,1.6666667
bf,nabougou,Nabougou,21,,12.3333333,0.15
bf,nabougou,Nabougou,42,,12.4166667,1.35
bf,naboula,Naboula,42,,12.5,2.0333333
bf,nabou,Nabou,45,,11.45,-2.7166667
bf,naboundaga,Naboundaga,22,,12.0166667,0.95
bf,nabounguira,Nabounguira,69,,10.0,-3.5333333
bf,nabouri,Nabouri,50,,12.1333333,0.55
bf,nabu,Nabu,45,,11.45,-2.7166667
bf,nademe,Nadème,76,,13.7333333,-2.5833333
bf,nadena,Nadéna,61,,10.3333333,-5.1666667
bf,nadiabondi,Nadiabondi,42,,11.9666667,1.5666667
bf,nadiagoun,Nadiagoun,22,,11.1666667,0.8333333
bf,nadian,Nadian,72,,11.1333333,-2.2166667
bf,nadiogo,Nadiogo,19,,12.1,-2.45
bf,nadiolo,Nadiolo,19,,12.1,-2.45
bf,nadion,Nadion,72,,11.1333333,-2.2166667
bf,nadioutenga,Nadioutenga,20,,12.0166667,-0.7333333
bf,nadono,Nadono,39,,11.55,-1.6166667
bf,nadonou,Nadonou,21,,12.9333333,0.4333333
bf,nadoulou,Nadoulou,24,,11.9333333,-2.3666667
bf,nadyari,Nadyari,21,,13.1,0.3666667
bf,naf banka,Naf Banka,16,,12.165,-1.0997222
bf,nafodou,Nafodou,40,,14.0166667,-1.8333333
bf,nafo,Nafo,15,,13.7,-1.4
bf,nafona,Nafona,55,,10.6833333,-4.7333333
bf,nafona,Nafona,61,,10.25,-5.0166667
bf,naforgo,Naforgo,19,,12.5308333,-1.8511111
bf,nafouma,Nafouma,55,,10.6833333,-4.7333333
bf,nafouna,Nafouna,55,,10.6833333,-4.7333333
bf,naftenga,Naftenga,20,,12.1166667,-0.3833333
bf,nagapse,Nagapsé,32,,12.6333333,-1.4833333
bf,nagare,Nagaré,42,,11.6166667,1.6
bf,nagaren,Nagaren,24,,12.2294444,-1.7219444
bf,nagari,Nagari,21,,12.9333333,-0.15
bf,nagbare,Nagbare,16,,12.2111111,-1.4422222
bf,nagomtenga,Nagomtenga,20,,12.2333333,-0.6166667
bf,nago,Nago,24,,11.85,-2.35
bf,nagouandi,Nagouandi,21,,13.1,-0.0666667
bf,nagraogo,Nagraogo,37,,13.4666667,-1.1833333
bf,nagren,Nagren,24,,12.3313889,-1.3647222
bf,nagreongo,Nagréongo,32,,12.4827778,-1.1933333
bf,nagsene,Nagséné,34,,12.9333333,-2.1666667
bf,naguelema,Naguéléma,61,,10.3833333,-5.2
bf,nagure,Naguré,21,,12.9333333,-0.15
bf,nagyongou,Nagyongou,21,,12.5666667,-0.1166667
bf,nagzougou,Nagzougou,24,,12.4566667,-1.6075
bf,nahaitenga,Nahaitenga,24,,12.1933333,-1.5811111
bf,nahari,Nahari,21,,12.9333333,-0.15
bf,nahartenga,Nahartenga,24,,12.2133333,-1.6538889
bf,nahartenga,Nahartenga,32,,12.4897222,-1.2238889
bf,nahatenga,Nahatenga,32,,12.7613889,-1.7383333
bf,nahatyanga,Nahatyanga,37,,12.8333333,-0.8166667
bf,nahili,Nahili,37,,13.0333333,-1.0333333
bf,nahi,Nahi,37,,13.7,-0.8666667
bf,nahi,Nahi,52,,11.3,-3.2666667
bf,nahirindio,Nahirindio,48,,11.1333333,-3.4833333
bf,nahoue,Nahoué,52,,11.3333333,-2.8166667
bf,nahrenga,Nahrenga,32,,12.7613889,-1.7383333
bf,nahrtenga,Nahrtenga,32,,12.7613889,-1.7383333
bf,naialague,Naïalagué,16,,11.75,-1.3166667
bf,naialague,Naïalagué,24,,11.9333333,-1.2333333
bf,naira,Naira,58,,13.1333333,-4.2
bf,naisinango,Naisinango,37,,13.5333333,-1.0666667
bf,nakaba,Nakaba,22,,12.15,0.2333333
bf,nakalbo,Nakalbo,20,,12.15,-0.35
bf,nakamhoura,Nakamhoura,69,,10.4666667,-3.3333333
bf,nakandie,Nakandié,69,,10.3833333,-3.1833333
bf,nakare,Nakaré,48,,10.9,-3.0166667
bf,nakari,Nakari,48,,11.1833333,-3.25
bf,nakar,Nakar,48,,11.1833333,-3.25
bf,nakata,Nakata,22,,12.2,-0.15
bf,nakieteon,Nakiétéon,48,,10.9,-2.9666667
bf,nakoalba,Nakoalba,32,,12.8444444,-1.3836111
bf,nakoalo,Nakoalo,31,,11.05,-1.0833333
bf,nakoayaro,Nakoayaro,39,,11.1,-1.8
bf,nakola,Nakola,31,,11.3833333,-1.4666667
bf,nakombogo,Nakombogo,37,,13.25,-1.0666667
bf,nakomestenga,Nakomestenga,24,,12.3647222,-1.3908333
bf,nakomgo,Nakomgo,20,,12.0666667,-0.75
bf,nakomko,Nakomko,24,,12.0155556,-1.3944444
bf,nakomogo,Nakomogo,24,,12.0966667,-1.4819444
bf,nakomogo,Nakomogo,37,,12.7833333,-0.8833333
bf,nakomoro,Nakomoro,32,,12.6,-1.8
bf,nakomtenga,Nakomtenga,19,,12.2666667,-1.95
bf,nakomtenga,Nakomtenga,24,,12.4533333,-1.6911111
bf,nakomtenga,Nakomtenga,32,,12.6166667,-1.2666667
bf,nako,Nako,48,,10.6333333,-3.0666667
bf,nakonbogo,Nakonbogo,16,,11.85,-1.3166667
bf,nakonbogo,Nakonbogo,44,,11.8333333,-1.0666667
bf,nakouerezire,Nakouéréziré,69,,9.9333333,-3.3666667
bf,nakoumbourou,Nakoumbourou,22,,12.2833333,0.5666667
bf,nakou,Nakou,38,,13.8833333,-0.1666667
bf,nakoun,Nakoun,67,,10.0666667,-2.8833333
bf,nakourtenga,Nakourtenga,37,,12.95,-0.9666667
bf,nakpale,Nakpalé,48,,10.9666667,-3.1
bf,nakui,Nakui,48,,10.7666667,-2.9166667
bf,naku,Naku,38,,13.8833333,-0.1666667
bf,nalahoudo,Nalahoudo,67,,9.8833333,-3.2833333
bf,nalele,Nalélé,20,,12.4666667,-0.35
bf,nalera,Naléra,61,,10.85,-5.3
bf,nalougou,Nalougou,42,,12.4,1.3166667
bf,nalyembouti,Nalyèmbouti,42,,12.2833333,1.4333333
bf,namaga,Namaga,37,,13.0166667,-0.7
bf,namagare,Namagaré,42,,12.4,1.55
bf,namage,Namagé,40,,14.15,-2.2666667
bf,nama,Nama,37,,13.85,-0.8333333
bf,namandala,Namandala,39,,11.3333333,-2.15
bf,namaneguema,Namanéguéma,19,,12.1333333,-2.25
bf,namangama,Namangama,20,,12.1166667,-0.7
bf,namantyari,Namantyari,22,,12.3833333,0.4333333
bf,namasa,Namasa,15,,13.7833333,-1.5166667
bf,namasa,Namasa,16,,12.0166667,-1.8833333
bf,namasa,Namasa,32,,12.5833333,-1.3833333
bf,namasa,Namasa,43,,13.3333333,-1.9833333
bf,namasiri,Namasiri,37,,13.9333333,-1.2333333
bf,namassa,Namassa,16,,11.8166667,-1.5666667
bf,namassa,Namassa,19,,12.0833333,-2.2666667
bf,namassa,Namassa,20,,12.2166667,-0.5333333
bf,namassa,Namassa,24,,12.1297222,-1.6847222
bf,namassa,Namassa,32,,12.8897222,-1.5738889
bf,namassa,Namassa,34,,12.9166667,-2.0666667
bf,namassa,Namassa,62,,13.6666667,-2.15
bf,namassa,Namassa,78,,13.1333333,-2.7166667
bf,namayari,Namayari,69,,10.15,-3.8333333
bf,nambe,Nambé,16,,12.2111111,-1.4422222
bf,namberya,Nambèrya,34,,12.9166667,-2.2833333
bf,nambingen,Nambingen,32,,12.5833333,-1.1166667
bf,namboya,Namboya,44,,11.4333333,-0.75
bf,namissigma,Namissigma,37,,13.5155556,-1.2880556
bf,namissiguima,Namissiguima,37,,13.5155556,-1.2880556
bf,namissiguima,Namissiguima,76,,13.6,-2.2166667
bf,namobonga,Namobonga,42,,12.4666667,1.6
bf,namoumkouka,Namoumkouka,22,,12.15,-0.0833333
bf,namoungou,Namoungou,22,,12.0166667,0.6
bf,namounou,Namounou,42,,11.8605556,1.6991667
bf,namountogo,Namountogo,21,,13.0166667,-0.0833333
bf,nampondi,Nampondi,42,,11.7333333,1.7666667
bf,nampougou,Nampougou,24,,12.3408333,-1.5883333
bf,namsigi,Namsigi,16,,12.0044444,-1.3827778
bf,namsiglia,Namsiglia,76,,13.6,-2.5666667
bf,namsiguia,Namsiguia,15,,13.8333333,-1.6
bf,namsiguia,Namsiguia,37,,13.1833333,-1.25
bf,namsiguia,Namsiguia,76,,13.6,-2.2166667
bf,namsigui,Namsigui,16,,12.0044444,-1.3827778
bf,namssiguia,Namssiguia,15,,13.8333333,-1.6
bf,namtenga,Namtenga,15,,13.15,-1.4333333
bf,namtenga,Namtenga,30,,13.1166667,-0.3833333
bf,namungu,Namungu,22,,12.0166667,0.6
bf,nam yimi,Nam Yimi,16,,12.0766667,-1.31
bf,na,Na,45,,11.7666667,-3.0833333
bf,nana,Nana,63,,12.0833333,-3.3833333
bf,nanano,Nanano,45,,11.5333333,-2.7333333
bf,nanbil,Nanbil,48,,10.6,-3.0166667
bf,nanbi,Nanbi,69,,10.2833333,-3.6833333
bf,nanbira,Nanbira,67,,9.9,-3.2333333
bf,nanbira,Nanbira,69,,10.4,-3.4666667
bf,nanblegane,Nanblégane,52,,11.2166667,-3.1333333
bf,nanboubotara,Nanboubotara,67,,9.8,-3.0166667
bf,nanbouna,Nanbouna,67,,9.8333333,-3.0333333
bf,nandiala,Nandiala,19,,12.3333333,-2.1666667
bf,nandoli,Nandoli,69,,10.4833333,-2.9166667
bf,nandou,Nandou,42,,12.4666667,1.5666667
bf,naneni,Nanéni,22,,12.35,0.85
bf,nangari,Nangari,75,,13.4166667,0.55
bf,nangodi,Nangodi,32,,12.7833333,-1.6666667
bf,nangolo,Nangolo,61,,10.4166667,-5.3666667
bf,nango,Nango,36,,12.4666667,-2.6
bf,nangoum,Nangoum,16,,11.9333333,-1.4166667
bf,nangouna,Nangouna,46,,12.5166667,-4.35
bf,nango yarse,Nango Yarsé,76,,13.4666667,-2.5833333
bf,nanguila,Nanguila,16,,12.1225,-1.1666667
bf,nanhari,Nanhari,21,,12.9333333,-0.15
bf,naniagara,Naniagara,55,,10.55,-4.6833333
bf,nanierma,Nanièrma,24,,12.5166667,-2.2666667
bf,naniesse,Naniessé,16,,11.8,-1.3666667
bf,nanissonga,Nanissonga,22,,10.9666667,0.55
bf,nankisse,Nankissé,64,,12.55,-0.3833333
bf,nankoa,Nankoa,38,,13.8833333,-0.1666667
bf,nankou,Nankou,44,,11.2333333,-0.8
bf,nanlegue,Nanlégué,15,,13.8166667,-1.4
bf,nanogo,Nanogo,24,,12.1372222,-1.5752778
bf,nanom,Nanom,20,,12.1,-0.7166667
bf,nanoro,Nanoro,32,,12.6833333,-2.2
bf,nanou,Nanou,45,,11.7666667,-3.0833333
bf,nanourgou,Nanourgou,20,,12.2,-0.4166667
bf,nantandougou,Nantandougou,54,,11.1,-5.2333333
bf,nantiora,Nantiora,69,,10.55,-3.2333333
bf,naoube,Naoubé,20,,12.45,-0.65
bf,naoungo,Naoungo,20,,12.1333333,-0.4166667
bf,naouri,Naouri,22,,12.1333333,0.5833333
bf,naouri,Naouri,31,,11.0666667,-1.1
bf,napade,Napadé,22,,11.2166667,0.3833333
bf,napagabtenga goungen,Napagabtenga Goungen,24,,12.2413889,-1.3830556
bf,napagatenga gounguin,Napagatenga Gounguin,24,,12.2413889,-1.3830556
bf,napaledougou,Napalédougou,61,,10.8666667,-5.25
bf,napalere,Napaléré,34,,12.9833333,-2.2
bf,napalge,Napalgé,32,,12.7191667,-1.9
bf,napalgue,Napalgué,15,,13.4333333,-1.7833333
bf,napalgue,Napalgué,32,,12.6166667,-1.5
bf,napalgue,Napalgué,43,,13.3833333,-1.9
bf,napalre,Napalré,20,,12.35,-0.5666667
bf,napamboubou,Napamboubou,32,,12.7,-1.2333333
bf,napamboumba,Napamboumba,18,,12.0,-0.45
bf,napamboumbou,Napamboumbou,37,,12.8833333,-1.2666667
bf,napango,Napango,76,,13.6333333,-2.6833333
bf,napan,Napan,34,,12.8666667,-2.2666667
bf,naparo,Naparo,24,,11.55,-2.5333333
bf,napatogo,Napatogo,37,,12.7833333,-1.0166667
bf,napin,Napin,34,,12.8666667,-2.2666667
bf,naponabilipoka,Naponabilipoka,39,,11.6666667,-1.7333333
bf,napone,Naponé,16,,11.95,-2.25
bf,napone,Naponé,24,,11.9166667,-2.5166667
bf,napouren,Napouren,64,,12.6666667,-0.55
bf,narabaradele,Narabaradélé,20,,12.4333333,-0.9
bf,narabingou,Narabingou,30,,13.6,-0.5333333
bf,naradabaganga,Naradabaganga,34,,13.1,-1.9333333
bf,narale,Naralé,37,,12.8833333,-1.2333333
bf,naralingo,Naralingo,20,,12.55,-0.8166667
bf,narbingou,Narbingou,30,,13.55,-0.4666667
bf,narbingou,Narbingou,64,,12.5666667,-0.5333333
bf,nare,Naré,30,,13.35,-0.6833333
bf,nare,Naré,38,,13.3666667,0.8333333
bf,nare,Naré,73,,13.05,-3.35
bf,nariou,Nariou,16,,12.0833333,-2.15
bf,narobe,Narobé,22,,12.05,-0.2333333
bf,naro,Naro,52,,11.1833333,-3.2166667
bf,nartaoli,Nartaoli,32,,12.7833333,-1.3166667
bf,nartenga,Nartenga,32,,12.7613889,-1.7383333
bf,nasabdou,Nasabdou,22,,12.2333333,0.05
bf,nasabdou,Nasabdou,56,,12.85,0.5166667
bf,nashi,Nashi,37,,12.9666667,-0.75
bf,nasinguiri,Nasinguiri,40,,14.1666667,-2.1833333
bf,nasoulou,Nasoulou,21,,13.2166667,0.2166667
bf,nasre,Nasré,15,,13.3333333,-1.3666667
bf,nasre,Nasré,70,,13.05,-1.0666667
bf,nasretenga,Nasrétenga,32,,12.7613889,-1.7383333
bf,nassanba,Nassanba,44,,11.7,-1.1
bf,nassan,Nassan,73,,13.0333333,-3.0166667
bf,nassara,Nassara,69,,10.2166667,-3.1833333
bf,nassarlanga,Nassarlanga,24,,12.4369444,-1.3661111
bf,nassema,Nasséma,24,,11.4166667,-2.5833333
bf,nassime,Nassimé,24,,11.4166667,-2.5833333
bf,nassobogue,Nassobogué,30,,13.15,-0.4833333
bf,nassolon,Nassolon,32,,12.35,-2.1166667
bf,nasso,Nasso,51,,11.2166667,-4.4333333
bf,nassougou,Nassougou,22,,12.0666667,1.1833333
bf,nassoulou,Nassoulou,32,,12.35,-2.1166667
bf,nassoumbou,Nassoumbou,40,,14.4166667,-1.55
bf,nassoumfou,Nassoumfou,40,,14.4166667,-1.55
bf,natabouanga,Natabouanga,42,,12.5666667,1.9666667
bf,natan,Natan,24,,11.95,-2.65
bf,natena,Naténa,51,,11.4,-4.5166667
bf,natenga,Natenga,24,,12.0402778,-1.4738889
bf,natergou,Natèrgou,42,,12.5166667,1.6666667
bf,natiaboani,Natiaboani,22,,11.6991667,0.5061111
bf,natiediougou,Natiédiougou,39,,11.2333333,-1.5666667
bf,natimsa,Natimsa,30,,13.15,-0.2166667
bf,natizogo,Natizogo,18,,11.9,-0.3
bf,naton,Naton,16,,11.9833333,-2.2833333
bf,natougou,Natougou,42,,12.6166667,1.6833333
bf,natoumbanga,Natoumbanga,22,,12.2333333,0.8
bf,natoumpe,Natoumpé,22,,12.2166667,1.2666667
bf,natyade,Natyadé,42,,12.55,2.05
bf,natyaga,Natyaga,22,,12.6333333,0.8333333
bf,natyari,Natyari,22,,12.9,0.7333333
bf,naugouma,Naugouma,46,,12.5166667,-4.35
bf,naveninso,Navéninso,61,,10.5333333,-5.4166667
bf,navielgan,Navielgan,48,,10.8333333,-3.2666667
bf,navirikpoue,Navirikpoué,52,,11.0333333,-2.9666667
bf,navouboukiba,Navouboukiba,37,,13.4833333,-1.3166667
bf,navrigbe,Navrigbé,52,,10.9833333,-2.9333333
bf,navronkue,Navronkué,52,,11.1666667,-3.15
bf,nayaba,Nayaba,32,,12.4333333,-1.9833333
bf,nayalgay,Nayalgay,19,,12.3166667,-2.3166667
bf,nayam poussougou,Nayam Poussougou,32,,12.5,-0.9
bf,nayirsi,Nayirsi,34,,12.9833333,-1.7833333
bf,nayoure,Nayouré,22,,12.2666667,0.25
bf,nayouri,Nayouri,22,,12.2333333,0.7333333
bf,nayuri,Nayuri,22,,12.2666667,0.25
bf,nazougou,Nazougou,22,,12.0666667,1.1833333
bf,nazouma,Nazouma,24,,12.0066667,-1.3308333
bf,nazounga,Nazounga,19,,12.6333333,-2.1333333
bf,nbie,Nbié,54,,11.0333333,-4.7666667
bf,ndana,Ndana,46,,11.7833333,-4.7
bf,ndiaba,Ndiaba,38,,13.5833333,0.7333333
bf,ndielo,Ndiélo,19,,12.1,-2.45
bf,ndorlaba,Ndorlaba,46,,11.7666667,-4.8166667
bf,ndorola,Ndorola,46,,11.7666667,-4.8166667
bf,ndosso,Ndosso,46,,11.9666667,-4.7666667
bf,ndoulangou,Ndoulangou,40,,14.0666667,-0.95
bf,ndyarendel,Ndyarèndèl,38,,13.6333333,0.1333333
bf,nebba,Nébba,30,,13.3833333,-0.15
bf,nebbou,Nebbou,24,,11.45,-2.4166667
bf,nebbou,Nebbou,39,,11.3125,-1.8772222
bf,nebbu,Nebbu,24,,11.45,-2.4166667
bf,nebea,Nébéa,24,,11.85,-2.55
bf,nebielianayou,Nébiélianayou,24,,11.9,-2.3666667
bf,nebon,Nebon,24,,11.45,-2.4166667
bf,nebouli,Nébouli,37,,13.3333333,-0.8833333
bf,nebou,Nébou,39,,11.3125,-1.8772222
bf,nebourou,Nébourou,39,,11.5,-1.85
bf,nebya,Nèbya,36,,12.4,-2.7166667
bf,nebyano,Nèbyano,19,,12.0833333,-2.4666667
